pk,cod_comuna,comuna,fecha,violencia_o_intimidacion,sorpresa,fuerza,vehiculo,acce_vehiculo,lugar_habitado,lugar_no_habitado,otros_robos_fuerza,hurtos,lesiones,lesiones_leves,lesiones_graves,homicidios,violacion
38777,5107,Quintero,1/5/11,0,0,3,0,0,3,0,0,2,6,5,1,0,0
38778,5107,Quintero,1/6/11,0,0,2,0,1,1,0,0,3,5,5,0,0,0
38779,5107,Quintero,1/7/11,0,0,3,0,0,2,1,0,5,0,0,0,0,0
38780,5107,Quintero,1/8/11,2,1,2,0,0,2,0,0,6,4,3,1,0,0
38781,5107,Quintero,1/9/11,2,0,0,0,0,0,0,0,8,3,2,1,0,0
38782,5107,Quintero,1/10/11,2,0,4,0,0,2,2,0,6,3,3,0,0,0
38783,5107,Quintero,1/11/11,1,0,4,1,0,3,0,0,4,2,2,0,0,0
38784,5107,Quintero,1/12/11,1,0,2,0,0,1,1,0,5,7,6,1,0,0
38785,5107,Quintero,1/1/12,1,0,3,0,2,1,0,0,8,3,3,0,0,0
38786,5107,Quintero,1/2/12,0,1,1,0,0,1,0,0,12,3,2,1,0,0
38787,5107,Quintero,1/3/12,0,0,3,0,0,1,1,1,4,3,2,1,0,0
38788,5107,Quintero,1/4/12,0,0,4,0,1,3,0,0,3,3,2,1,0,0
38789,5107,Quintero,1/5/12,0,0,5,0,2,1,2,0,3,0,0,0,0,0
38790,5107,Quintero,1/6/12,1,0,3,1,0,2,0,0,4,2,2,0,0,0
38791,5107,Quintero,1/7/12,2,0,4,0,3,0,1,0,4,2,2,0,0,0
38792,5107,Quintero,1/8/12,1,0,4,1,0,2,1,0,4,1,1,0,0,0
38793,5107,Quintero,1/9/12,0,0,2,0,0,1,1,0,3,3,2,1,0,0
38794,5107,Quintero,1/10/12,0,0,4,1,0,2,1,0,1,5,4,1,0,0
38795,5107,Quintero,1/11/12,0,0,6,1,1,3,1,0,0,3,1,2,0,0
38796,5107,Quintero,1/12/12,0,0,3,0,0,2,1,0,3,1,1,0,0,1
38797,5107,Quintero,1/1/13,4,0,1,0,0,1,0,0,5,6,6,0,0,1
38798,5107,Quintero,1/2/13,2,0,4,1,2,0,0,1,4,7,6,1,0,0
38799,5107,Quintero,1/3/13,1,1,3,0,1,1,1,0,2,1,0,1,0,0
38800,5107,Quintero,1/4/13,2,0,3,0,1,0,2,0,2,2,2,0,0,0
38801,5107,Quintero,1/5/13,0,0,0,0,0,0,0,0,5,1,1,0,0,1
38802,5107,Quintero,1/6/13,2,0,3,0,0,2,1,0,3,2,1,1,1,0
38803,5107,Quintero,1/7/13,1,1,2,0,0,1,0,1,2,5,5,0,0,0
38804,5107,Quintero,1/8/13,2,0,5,1,0,4,0,0,5,4,2,2,0,0
38805,5107,Quintero,1/9/13,0,0,2,0,1,1,0,0,9,2,1,1,0,1
38806,5107,Quintero,1/10/13,1,0,1,0,0,0,0,1,8,1,1,0,0,0
38807,5107,Quintero,1/11/13,0,0,6,1,1,4,0,0,12,4,4,0,0,0
38808,5107,Quintero,1/12/13,1,0,3,0,0,3,0,0,8,3,2,1,0,0
38809,5107,Quintero,1/1/14,1,0,1,0,0,0,1,0,8,6,5,1,0,0
38810,5107,Quintero,1/2/14,1,0,4,0,0,1,2,1,9,5,2,3,0,0
38811,5107,Quintero,1/3/14,0,0,2,0,1,1,0,0,2,6,5,1,0,1
38812,5107,Quintero,1/4/14,1,1,1,0,1,0,0,0,3,1,1,0,0,0
38813,5107,Quintero,1/5/14,0,0,0,0,0,0,0,0,8,1,1,0,0,0
38814,5107,Quintero,1/6/14,0,0,2,0,1,1,0,0,4,0,0,0,0,0
38815,5107,Quintero,1/7/14,1,0,2,0,0,1,1,0,8,3,3,0,0,0
38816,5107,Quintero,1/8/14,0,0,3,0,0,3,0,0,10,3,3,0,1,0
38817,5107,Quintero,1/9/14,1,0,2,0,0,2,0,0,17,1,1,0,0,0
38818,5107,Quintero,1/10/14,1,0,1,0,0,1,0,0,8,6,4,2,0,0
38819,5107,Quintero,1/11/14,0,1,2,1,0,1,0,0,10,1,1,0,0,0
38820,5107,Quintero,1/12/14,1,0,4,0,0,4,0,0,6,0,0,0,0,0
38821,5107,Quintero,1/1/15,1,0,2,0,0,2,0,0,21,4,1,3,0,0
38822,5107,Quintero,1/2/15,2,0,4,0,1,3,0,0,20,7,4,3,0,0
38823,5107,Quintero,1/3/15,1,0,1,0,0,1,0,0,9,5,2,3,0,0
38824,5107,Quintero,1/4/15,1,0,2,0,0,2,0,0,7,5,3,2,0,0
38825,5107,Quintero,1/5/15,0,0,5,0,0,3,2,0,11,5,4,1,0,0
38826,5107,Quintero,1/6/15,0,1,2,0,0,2,0,0,9,1,1,0,0,0
38827,5107,Quintero,1/7/15,0,1,1,0,0,0,1,0,6,1,1,0,0,1
38828,5107,Quintero,1/8/15,0,0,3,0,1,2,0,0,7,0,0,0,0,0
38829,5107,Quintero,1/9/15,2,1,1,0,0,1,0,0,9,5,5,0,0,0
38830,5107,Quintero,1/10/15,2,0,3,0,0,2,0,1,9,6,5,1,0,0
38831,5107,Quintero,1/11/15,0,0,1,0,0,1,0,0,8,4,4,0,0,0
38832,5107,Quintero,1/12/15,2,0,2,1,0,0,1,0,6,4,2,2,0,0
38833,5107,Quintero,1/1/16,0,0,1,0,0,0,1,0,17,9,5,4,0,0
38834,5107,Quintero,1/2/16,1,0,1,0,0,1,0,0,10,2,1,1,0,1
38835,5107,Quintero,1/3/16,0,0,3,0,1,2,0,0,5,2,1,1,0,0
38836,5107,Quintero,1/4/16,2,1,1,0,0,1,0,0,5,3,2,1,0,0
38837,5107,Quintero,1/5/16,1,0,2,0,1,0,1,0,4,6,6,0,0,0
38838,5107,Quintero,1/6/16,1,0,2,1,0,1,0,0,4,4,2,2,0,0
38839,5107,Quintero,1/7/16,1,0,2,0,0,2,0,0,4,5,4,1,0,0
38840,5107,Quintero,1/8/16,0,0,5,0,0,4,1,0,3,4,0,4,0,0
38841,5107,Quintero,1/9/16,0,0,3,0,0,1,2,0,6,6,6,0,0,0
38842,5107,Quintero,1/10/16,1,0,3,0,0,3,0,0,4,8,5,3,0,0
38843,5107,Quintero,1/11/16,1,0,1,0,0,0,1,0,4,0,0,0,0,0
38844,5107,Quintero,1/12/16,0,1,1,0,0,0,1,0,4,5,4,1,0,0
38845,5107,Quintero,1/1/17,0,1,3,0,0,2,1,0,5,4,2,2,0,0
38846,5107,Quintero,1/2/17,0,0,2,0,0,1,1,0,2,8,3,5,0,0
38847,5107,Quintero,1/3/17,3,0,3,0,0,3,0,0,1,2,1,1,0,0
38848,5107,Quintero,1/4/17,1,0,0,0,0,0,0,0,7,0,0,0,0,0
38849,5107,Quintero,1/5/17,2,0,3,0,1,2,0,0,2,4,4,0,0,0
38850,5107,Quintero,1/6/17,2,0,4,0,0,2,2,0,0,4,3,1,0,1
38851,16201,Quirihue,1/1/05,0,0,0,0,0,0,0,0,0,3,1,2,0,0
38852,16201,Quirihue,1/2/05,0,0,0,0,0,0,0,0,0,2,0,2,0,0
38853,16201,Quirihue,1/3/05,0,0,0,0,0,0,0,0,0,3,1,2,0,0
38854,16201,Quirihue,1/4/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38855,16201,Quirihue,1/5/05,0,0,0,0,0,0,0,0,0,2,1,1,0,0
38856,16201,Quirihue,1/6/05,0,0,0,0,0,0,0,0,0,3,2,1,0,0
38857,16201,Quirihue,1/7/05,0,0,0,0,0,0,0,0,0,3,2,1,1,0
38858,16201,Quirihue,1/8/05,0,0,0,0,0,0,0,0,0,3,3,0,0,0
38859,16201,Quirihue,1/9/05,0,0,2,0,0,1,1,0,0,3,2,1,0,0
38860,16201,Quirihue,1/10/05,0,0,0,0,0,0,0,0,0,0,0,0,0,2
38861,16201,Quirihue,1/11/05,0,0,1,0,1,0,0,0,0,1,0,1,0,0
38862,16201,Quirihue,1/12/05,0,0,0,0,0,0,0,0,1,2,2,0,0,0
38863,16201,Quirihue,1/1/06,0,0,0,0,0,0,0,0,1,2,1,1,0,0
38864,16201,Quirihue,1/2/06,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38865,16201,Quirihue,1/3/06,0,0,0,0,0,0,0,0,0,6,4,2,0,0
38866,16201,Quirihue,1/4/06,0,0,0,0,0,0,0,0,1,2,1,1,0,0
38867,16201,Quirihue,1/5/06,0,0,0,0,0,0,0,0,1,2,1,1,0,0
38868,16201,Quirihue,1/6/06,1,0,0,0,0,0,0,0,0,5,4,1,0,0
38869,16201,Quirihue,1/7/06,0,0,0,0,0,0,0,0,0,1,1,0,1,0
38870,16201,Quirihue,1/8/06,0,0,1,0,0,0,1,0,1,3,0,3,0,0
38871,16201,Quirihue,1/9/06,0,0,1,0,1,0,0,0,0,7,5,2,1,0
38872,16201,Quirihue,1/10/06,0,0,1,0,1,0,0,0,0,1,1,0,0,0
38873,16201,Quirihue,1/11/06,0,0,0,0,0,0,0,0,0,1,1,0,0,0
38874,16201,Quirihue,1/12/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38875,16201,Quirihue,1/1/07,0,0,0,0,0,0,0,0,1,2,1,1,0,0
38876,16201,Quirihue,1/2/07,0,0,0,0,0,0,0,0,1,3,2,1,0,0
38877,16201,Quirihue,1/3/07,1,0,0,0,0,0,0,0,1,1,1,0,0,0
38878,16201,Quirihue,1/4/07,0,0,0,0,0,0,0,0,2,3,0,3,0,0
38879,16201,Quirihue,1/5/07,0,0,0,0,0,0,0,0,0,3,2,1,0,0
38880,16201,Quirihue,1/6/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38881,16201,Quirihue,1/7/07,2,0,1,0,0,1,0,0,0,1,1,0,0,0
38882,16201,Quirihue,1/8/07,0,0,0,0,0,0,0,0,0,2,2,0,0,0
38883,16201,Quirihue,1/9/07,0,0,1,0,1,0,0,0,0,4,3,1,0,0
38884,16201,Quirihue,1/10/07,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38885,16201,Quirihue,1/11/07,0,0,0,0,0,0,0,0,0,4,2,2,0,0
38886,16201,Quirihue,1/12/07,1,0,0,0,0,0,0,0,1,2,1,1,0,0
38887,16201,Quirihue,1/1/08,0,0,0,0,0,0,0,0,0,3,3,0,0,0
38888,16201,Quirihue,1/2/08,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38889,16201,Quirihue,1/3/08,0,0,0,0,0,0,0,0,1,2,2,0,0,0
38890,16201,Quirihue,1/4/08,1,0,3,0,0,0,3,0,0,0,0,0,0,0
38891,16201,Quirihue,1/5/08,0,0,0,0,0,0,0,0,0,7,7,0,0,0
38892,16201,Quirihue,1/6/08,0,0,1,0,1,0,0,0,0,2,2,0,0,0
38893,16201,Quirihue,1/7/08,0,0,0,0,0,0,0,0,2,4,2,2,0,0
38894,16201,Quirihue,1/8/08,0,0,3,0,0,2,1,0,1,1,1,0,0,0
38895,16201,Quirihue,1/9/08,1,1,0,0,0,0,0,0,2,10,8,2,0,0
38896,16201,Quirihue,1/10/08,0,0,1,0,1,0,0,0,2,5,2,3,0,0
38897,16201,Quirihue,1/11/08,0,0,1,0,0,0,1,0,3,4,2,2,0,1
38898,16201,Quirihue,1/12/08,0,0,0,0,0,0,0,0,2,7,4,3,0,0
38899,16201,Quirihue,1/1/09,0,0,0,0,0,0,0,0,0,5,3,2,0,0
38900,16201,Quirihue,1/2/09,0,0,0,0,0,0,0,0,0,2,1,1,0,1
38901,16201,Quirihue,1/3/09,0,0,4,0,0,2,1,1,0,2,1,1,0,0
38902,16201,Quirihue,1/4/09,0,0,0,0,0,0,0,0,2,1,1,0,0,0
38903,16201,Quirihue,1/5/09,0,0,0,0,0,0,0,0,0,1,1,0,0,0
38904,16201,Quirihue,1/6/09,0,0,6,0,1,0,4,1,0,5,3,2,0,0
38905,16201,Quirihue,1/7/09,0,0,2,0,0,1,0,1,4,2,2,0,0,0
38906,16201,Quirihue,1/8/09,0,0,0,0,0,0,0,0,1,1,1,0,0,0
38907,16201,Quirihue,1/9/09,0,0,1,0,0,0,1,0,2,5,5,0,0,0
38908,16201,Quirihue,1/10/09,0,0,1,0,0,0,1,0,2,4,4,0,0,0
38909,16201,Quirihue,1/11/09,1,0,1,0,0,1,0,0,6,6,4,2,0,0
38910,16201,Quirihue,1/12/09,0,0,0,0,0,0,0,0,0,7,5,2,0,0
38911,16201,Quirihue,1/1/10,0,0,1,0,1,0,0,0,0,4,3,1,0,0
38912,16201,Quirihue,1/2/10,1,0,0,0,0,0,0,0,1,5,5,0,1,1
38913,16201,Quirihue,1/3/10,0,0,1,0,0,0,1,0,1,4,3,1,0,0
38914,16201,Quirihue,1/4/10,0,0,1,0,0,1,0,0,1,3,3,0,0,0
38915,16201,Quirihue,1/5/10,0,0,1,0,0,1,0,0,0,3,1,2,0,0
38916,16201,Quirihue,1/6/10,0,0,1,0,0,0,1,0,2,5,5,0,0,0
38917,16201,Quirihue,1/7/10,1,0,0,0,0,0,0,0,0,2,2,0,0,0
38918,16201,Quirihue,1/8/10,0,0,1,0,0,1,0,0,0,6,4,2,0,0
38919,16201,Quirihue,1/9/10,0,0,0,0,0,0,0,0,1,8,5,3,0,0
38920,16201,Quirihue,1/10/10,0,0,0,0,0,0,0,0,0,1,1,0,0,0
38921,16201,Quirihue,1/11/10,0,0,0,0,0,0,0,0,1,4,3,1,0,0
38922,16201,Quirihue,1/12/10,0,0,0,0,0,0,0,0,1,9,7,2,0,0
38923,16201,Quirihue,1/1/11,0,0,0,0,0,0,0,0,1,4,4,0,0,1
38924,16201,Quirihue,1/2/11,0,1,0,0,0,0,0,0,1,1,1,0,0,0
38925,16201,Quirihue,1/3/11,0,0,0,0,0,0,0,0,0,4,4,0,0,0
38926,16201,Quirihue,1/4/11,0,0,0,0,0,0,0,0,2,3,2,1,0,0
38927,16201,Quirihue,1/5/11,0,0,0,0,0,0,0,0,0,4,3,1,0,0
38928,16201,Quirihue,1/6/11,0,0,0,0,0,0,0,0,2,3,2,1,0,0
38929,16201,Quirihue,1/7/11,0,0,0,0,0,0,0,0,2,2,2,0,0,0
38930,16201,Quirihue,1/8/11,0,0,1,0,0,0,1,0,0,5,3,2,0,0
38931,16201,Quirihue,1/9/11,0,0,1,0,0,1,0,0,2,4,3,1,0,0
38932,16201,Quirihue,1/10/11,0,0,1,0,0,0,1,0,2,6,3,3,0,0
38933,16201,Quirihue,1/11/11,0,0,1,1,0,0,0,0,2,3,2,1,0,0
38934,16201,Quirihue,1/12/11,0,0,0,0,0,0,0,0,3,6,6,0,0,0
38935,16201,Quirihue,1/1/12,0,0,1,0,1,0,0,0,3,4,4,0,0,0
38936,16201,Quirihue,1/2/12,0,0,0,0,0,0,0,0,2,5,3,2,0,0
38937,16201,Quirihue,1/3/12,0,0,1,0,0,1,0,0,3,5,4,1,0,0
38938,16201,Quirihue,1/4/12,0,0,0,0,0,0,0,0,0,2,2,0,0,0
38939,16201,Quirihue,1/5/12,2,0,2,0,0,0,2,0,0,6,6,0,0,0
38940,16201,Quirihue,1/6/12,0,0,0,0,0,0,0,0,3,4,3,1,0,0
38941,16201,Quirihue,1/7/12,0,0,1,1,0,0,0,0,0,4,4,0,0,0
38942,16201,Quirihue,1/8/12,1,0,1,0,1,0,0,0,0,2,1,1,0,0
38943,16201,Quirihue,1/9/12,0,0,1,0,0,1,0,0,2,5,4,1,0,0
38944,16201,Quirihue,1/10/12,0,0,0,0,0,0,0,0,1,2,2,0,0,0
38945,16201,Quirihue,1/11/12,0,0,0,0,0,0,0,0,1,7,6,1,0,0
38946,16201,Quirihue,1/12/12,1,0,0,0,0,0,0,0,0,3,2,1,0,0
38947,16201,Quirihue,1/1/13,0,0,1,0,0,1,0,0,4,6,6,0,0,0
38948,16201,Quirihue,1/2/13,1,0,1,0,1,0,0,0,0,3,3,0,0,0
38949,16201,Quirihue,1/3/13,1,0,0,0,0,0,0,0,0,4,3,1,0,0
38950,16201,Quirihue,1/4/13,0,0,1,0,0,1,0,0,0,3,3,0,0,0
38951,16201,Quirihue,1/5/13,0,0,0,0,0,0,0,0,1,3,3,0,0,0
38952,16201,Quirihue,1/6/13,1,0,0,0,0,0,0,0,1,2,2,0,0,0
38953,16201,Quirihue,1/7/13,0,0,1,0,0,0,1,0,0,9,7,2,0,0
38954,16201,Quirihue,1/8/13,0,0,1,0,1,0,0,0,0,8,7,1,0,0
38955,16201,Quirihue,1/9/13,1,0,4,0,1,2,1,0,1,8,6,2,0,0
38956,16201,Quirihue,1/10/13,0,0,0,0,0,0,0,0,4,7,5,2,0,0
38957,16201,Quirihue,1/11/13,0,0,1,1,0,0,0,0,4,5,3,2,0,0
38958,16201,Quirihue,1/12/13,0,0,0,0,0,0,0,0,1,3,3,0,0,0
38959,16201,Quirihue,1/1/14,0,0,1,0,0,1,0,0,0,2,1,1,0,0
38960,16201,Quirihue,1/2/14,0,0,0,0,0,0,0,0,0,4,3,1,0,0
38961,16201,Quirihue,1/3/14,0,0,2,0,0,1,1,0,0,5,5,0,0,0
38962,16201,Quirihue,1/4/14,0,0,1,0,0,1,0,0,1,3,2,1,0,0
38963,16201,Quirihue,1/5/14,0,0,1,0,0,0,1,0,0,2,1,1,0,0
38964,16201,Quirihue,1/6/14,0,0,0,0,0,0,0,0,1,4,2,2,0,0
38965,16201,Quirihue,1/7/14,0,0,0,0,0,0,0,0,2,0,0,0,0,0
38966,16201,Quirihue,1/8/14,0,0,0,0,0,0,0,0,0,2,0,2,0,0
38967,16201,Quirihue,1/9/14,1,0,0,0,0,0,0,0,1,3,2,1,0,0
38968,16201,Quirihue,1/10/14,0,0,0,0,0,0,0,0,2,2,2,0,0,0
38969,16201,Quirihue,1/11/14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38970,16201,Quirihue,1/12/14,0,0,0,0,0,0,0,0,0,3,2,1,0,0
38971,16201,Quirihue,1/1/15,0,0,2,0,1,1,0,0,0,3,1,2,0,0
38972,16201,Quirihue,1/2/15,0,0,1,0,0,1,0,0,0,2,2,0,0,0
38973,16201,Quirihue,1/3/15,0,0,1,1,0,0,0,0,0,2,2,0,0,0
38974,16201,Quirihue,1/4/15,0,0,0,0,0,0,0,0,1,6,4,2,0,0
38975,16201,Quirihue,1/5/15,0,0,0,0,0,0,0,0,1,3,1,2,0,0
38976,16201,Quirihue,1/6/15,0,0,1,0,1,0,0,0,0,1,1,0,0,0
38977,16201,Quirihue,1/7/15,0,1,0,0,0,0,0,0,0,1,0,1,0,0
38978,16201,Quirihue,1/8/15,0,0,0,0,0,0,0,0,0,3,3,0,0,0
38979,16201,Quirihue,1/9/15,0,0,0,0,0,0,0,0,2,3,3,0,0,0
38980,16201,Quirihue,1/10/15,1,0,0,0,0,0,0,0,0,2,2,0,0,0
38981,16201,Quirihue,1/11/15,0,0,0,0,0,0,0,0,0,4,3,1,0,0
38982,16201,Quirihue,1/12/15,0,0,0,0,0,0,0,0,1,3,3,0,0,0
38983,16201,Quirihue,1/1/16,0,0,0,0,0,0,0,0,0,2,2,0,0,0
38984,16201,Quirihue,1/2/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38985,16201,Quirihue,1/3/16,0,0,0,0,0,0,0,0,0,3,2,1,0,0
38986,16201,Quirihue,1/4/16,0,0,0,0,0,0,0,0,0,2,2,0,0,0
38987,16201,Quirihue,1/5/16,1,0,0,0,0,0,0,0,0,2,2,0,0,0
38988,16201,Quirihue,1/6/16,1,1,1,0,1,0,0,0,0,1,1,0,0,1
38989,16201,Quirihue,1/7/16,0,0,0,0,0,0,0,0,1,5,4,1,0,0
38990,16201,Quirihue,1/8/16,0,0,0,0,0,0,0,0,1,1,1,0,0,1
38991,16201,Quirihue,1/9/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38992,16201,Quirihue,1/10/16,0,1,0,0,0,0,0,0,2,2,1,1,0,0
38993,16201,Quirihue,1/11/16,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38994,16201,Quirihue,1/12/16,0,0,0,0,0,0,0,0,0,1,1,0,0,0
38995,16201,Quirihue,1/1/17,0,0,2,0,0,1,1,0,1,1,1,0,0,0
38996,16201,Quirihue,1/2/17,1,0,0,0,0,0,0,0,0,3,2,1,0,0
38997,16201,Quirihue,1/3/17,0,0,1,0,0,1,0,0,1,1,1,0,0,0
38998,16201,Quirihue,1/4/17,0,0,0,0,0,0,0,0,0,1,1,0,0,0
38999,16201,Quirihue,1/5/17,0,0,0,0,0,0,0,0,2,4,3,1,0,0
39000,16201,Quirihue,1/6/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39001,6101,Rancagua,1/1/05,10,10,8,0,0,3,5,0,94,11,7,4,0,0
39002,6101,Rancagua,1/2/05,14,1,2,0,0,0,2,0,93,10,6,4,0,0
39003,6101,Rancagua,1/3/05,5,8,9,1,1,1,2,4,113,7,6,1,0,0
39004,6101,Rancagua,1/4/05,13,10,10,0,1,3,5,1,125,16,10,6,0,0
39005,6101,Rancagua,1/5/05,5,6,15,3,2,6,4,0,140,9,3,6,1,0
39006,6101,Rancagua,1/6/05,11,9,15,0,6,2,6,1,123,8,5,3,0,0
39007,6101,Rancagua,1/7/05,12,1,13,1,2,3,4,3,147,8,4,4,0,0
39008,6101,Rancagua,1/8/05,9,11,19,0,2,7,7,3,133,13,7,6,1,0
39009,6101,Rancagua,1/9/05,5,3,10,0,2,1,4,3,161,9,7,2,0,0
39010,6101,Rancagua,1/10/05,7,6,14,1,1,5,6,1,156,9,4,5,0,0
39011,6101,Rancagua,1/11/05,9,9,6,0,0,4,2,0,98,15,11,4,0,0
39012,6101,Rancagua,1/12/05,12,3,10,0,4,2,3,1,149,17,10,7,0,0
39013,6101,Rancagua,1/1/06,8,4,9,0,1,3,3,2,103,6,3,3,1,0
39014,6101,Rancagua,1/2/06,4,6,6,0,2,1,3,0,89,8,4,4,0,1
39015,6101,Rancagua,1/3/06,6,2,10,0,0,2,3,5,161,20,16,4,0,0
39016,6101,Rancagua,1/4/06,8,5,9,0,3,2,4,0,142,16,7,9,1,0
39017,6101,Rancagua,1/5/06,6,1,9,0,0,5,3,1,203,6,5,1,2,0
39018,6101,Rancagua,1/6/06,14,1,9,0,0,2,4,3,155,19,16,3,0,1
39019,6101,Rancagua,1/7/06,11,4,15,0,1,4,4,6,194,14,11,3,0,0
39020,6101,Rancagua,1/8/06,8,3,40,0,3,9,4,24,199,11,7,4,0,0
39021,6101,Rancagua,1/9/06,3,8,14,0,0,5,3,6,198,19,12,7,0,0
39022,6101,Rancagua,1/10/06,3,4,19,0,1,1,3,14,168,30,25,5,0,1
39023,6101,Rancagua,1/11/06,2,4,27,1,1,8,1,16,165,17,12,5,0,3
39024,6101,Rancagua,1/12/06,6,5,35,0,12,4,9,10,196,31,20,11,0,0
39025,6101,Rancagua,1/1/07,9,3,6,1,1,0,2,2,126,32,25,7,0,0
39026,6101,Rancagua,1/2/07,9,6,10,0,2,6,1,1,128,21,15,6,1,0
39027,6101,Rancagua,1/3/07,8,6,13,0,0,5,2,6,165,19,16,3,0,0
39028,6101,Rancagua,1/4/07,9,7,19,1,2,2,4,10,172,21,15,6,0,0
39029,6101,Rancagua,1/5/07,18,3,14,0,1,5,4,4,139,24,21,3,0,1
39030,6101,Rancagua,1/6/07,13,5,7,0,1,3,1,2,220,24,15,9,0,0
39031,6101,Rancagua,1/7/07,15,0,20,1,0,10,7,2,170,21,13,8,0,0
39032,6101,Rancagua,1/8/07,21,2,21,0,1,7,4,9,211,11,8,3,1,0
39033,6101,Rancagua,1/9/07,12,6,19,2,0,7,7,3,198,23,19,4,0,0
39034,6101,Rancagua,1/10/07,21,8,9,0,0,3,3,3,177,15,14,1,0,0
39035,6101,Rancagua,1/11/07,9,4,17,0,1,5,5,6,182,19,17,2,1,0
39036,6101,Rancagua,1/12/07,14,11,13,3,1,2,4,3,204,35,27,8,0,0
39037,6101,Rancagua,1/1/08,11,3,20,2,1,5,7,5,169,27,23,4,1,0
39038,6101,Rancagua,1/2/08,13,8,20,4,2,2,9,3,180,22,17,5,1,0
39039,6101,Rancagua,1/3/08,9,10,14,3,1,4,5,1,212,31,24,7,1,1
39040,6101,Rancagua,1/4/08,12,9,9,2,0,2,2,3,154,31,26,5,0,0
39041,6101,Rancagua,1/5/08,18,5,11,1,2,6,2,0,171,30,27,3,0,1
39042,6101,Rancagua,1/6/08,6,5,15,2,1,6,4,2,242,25,17,8,0,1
39043,6101,Rancagua,1/7/08,9,3,14,0,0,4,6,4,237,18,11,7,1,0
39044,6101,Rancagua,1/8/08,9,5,16,0,1,4,6,5,231,25,21,4,0,0
39045,6101,Rancagua,1/9/08,15,5,23,2,1,4,8,8,179,25,20,5,1,0
39046,6101,Rancagua,1/10/08,8,9,14,2,1,5,2,4,237,25,18,7,0,1
39047,6101,Rancagua,1/11/08,14,5,9,0,0,3,1,5,246,31,27,4,0,1
39048,6101,Rancagua,1/12/08,11,5,14,2,1,3,3,5,255,32,25,7,0,2
39049,6101,Rancagua,1/1/09,6,8,14,0,1,6,7,0,208,24,22,2,0,0
39050,6101,Rancagua,1/2/09,3,3,6,0,0,3,1,2,220,16,13,3,0,0
39051,6101,Rancagua,1/3/09,9,6,14,0,4,5,4,1,287,33,28,5,0,1
39052,6101,Rancagua,1/4/09,5,5,7,0,1,5,0,1,194,22,18,4,0,1
39053,6101,Rancagua,1/5/09,13,6,10,1,1,3,3,2,210,31,28,3,0,0
39054,6101,Rancagua,1/6/09,11,3,11,0,0,6,4,1,271,20,15,5,0,1
39055,6101,Rancagua,1/7/09,11,4,16,0,3,3,6,4,281,15,9,6,0,0
39056,6101,Rancagua,1/8/09,9,4,9,0,0,3,2,4,230,30,23,7,0,0
39057,6101,Rancagua,1/9/09,12,7,10,3,2,2,2,1,255,20,15,5,0,1
39058,6101,Rancagua,1/10/09,9,4,17,1,1,3,10,2,295,27,19,8,0,0
39059,6101,Rancagua,1/11/09,6,3,13,0,3,3,6,1,278,27,25,2,1,1
39060,6101,Rancagua,1/12/09,7,3,11,1,0,1,5,4,264,24,21,3,0,0
39061,6101,Rancagua,1/1/10,7,7,13,1,1,1,7,3,214,32,26,6,1,2
39062,6101,Rancagua,1/2/10,3,3,13,2,1,2,6,2,196,30,21,9,0,1
39063,6101,Rancagua,1/3/10,9,2,11,2,1,4,1,3,175,35,28,7,0,0
39064,6101,Rancagua,1/4/10,3,2,15,1,2,5,4,3,171,30,24,6,1,0
39065,6101,Rancagua,1/5/10,4,2,20,0,3,8,6,3,233,36,31,5,0,0
39066,6101,Rancagua,1/6/10,7,7,25,0,3,5,14,3,200,19,16,3,0,0
39067,6101,Rancagua,1/7/10,9,5,21,1,1,5,10,4,237,17,12,5,0,0
39068,6101,Rancagua,1/8/10,11,4,19,1,0,8,9,1,218,32,23,9,1,1
39069,6101,Rancagua,1/9/10,10,3,15,2,1,6,3,3,162,33,26,7,0,1
39070,6101,Rancagua,1/10/10,5,5,18,0,3,7,4,4,181,21,14,7,0,0
39071,6101,Rancagua,1/11/10,5,3,8,0,0,2,6,0,159,26,23,3,0,0
39072,6101,Rancagua,1/12/10,6,2,13,0,1,3,5,4,206,38,34,4,0,0
39073,6101,Rancagua,1/1/11,7,2,12,0,1,3,5,3,184,34,28,6,1,1
39074,6101,Rancagua,1/2/11,7,5,15,0,0,2,5,8,194,26,23,3,0,0
39075,6101,Rancagua,1/3/11,4,9,16,1,3,1,5,6,235,31,28,3,0,0
39076,6101,Rancagua,1/4/11,5,5,14,0,2,1,11,0,204,34,31,3,0,1
39077,6101,Rancagua,1/5/11,4,4,8,2,1,1,2,2,247,28,24,4,0,0
39078,6101,Rancagua,1/6/11,4,1,12,1,1,2,6,2,250,31,27,4,0,0
39079,6101,Rancagua,1/7/11,7,3,14,3,3,3,5,0,251,22,19,3,0,0
